date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:15	120/120	---M--	200	added ('OK')	image/png	etag:%2278-5a8a8e36e364b%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:15	119/119	---M--	200	added ('OK')	image/png	etag:%2277-5a8a8e36e364b%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:15	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5a8a8e36e364b%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-icons_888888_256x240.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-icons_888888_256x240.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:16	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5a8a8e36e364b%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-icons_2e83ff_256x240.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-icons_2e83ff_256x240.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:16	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5a8a8e36e364b%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-icons_cd0a0a_256x240.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-icons_cd0a0a_256x240.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:16	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5a8a8e36e364b%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-icons_454545_256x240.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/ui/images/ui-icons_454545_256x240.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:16	1494/1494	---M--	200	added ('OK')	image/png	etag:%225d6-5a8a8e36e26ac%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:17	18277/18277	---M--	200	added ('OK')	image/jpeg	etag:%224765-5a8a8e36e26ac%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:17	3284/3284	---M--	200	added ('OK')	image/gif	etag:%22cd4-5a8a8e36e26ac%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/81b1b.css)
16:27:17	1737/1737	---M--	200	added ('OK')	image/gif	etag:%226c9-5a8a8e36c424e%22	https://themes.muffingroup.com/be/artist3/wp-content/themes/betheme/images/shop-loader.gif	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/themes/betheme/images/shop-loader.gif	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/42d7f.css)
16:27:18	40211/40211	---M--	200	added ('OK')	image/jpeg	etag:%229d13-5a8aab43ac42b%22	https://themes.muffingroup.com/be/artist3/wp-content/plugins/mfn-be-demo/images/be@2x.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/plugins/mfn-be-demo/images/be@2x.jpg	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/de4d8.css)
16:27:19	81341/81341	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Oct%202020%2013:27:14%20GMT	https://themes.muffingroup.com/be/artist3/images/transparent.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/images/transparent.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/42519.js)
16:27:19	81341/81341	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Oct%202020%2013:27:15%20GMT	https://themes.muffingroup.com/be/artist3/assets/transparent.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/assets/transparent.png	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/42519.js)
16:27:20	19185/19185	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Oct%202020%2013:27:15%20GMT	https://player.vimeo.com/api/player.js	C:/Users/Tweek/Desktop/Proj/player.vimeo.com/api/player.js	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/42519.js)
16:27:21	14979/14979	---M--	200	added ('OK')	image/jpeg	etag:%223a83-5a8a8e38cf924%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-2-300x300.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-2-300x300.jpg	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2013:27:16%20GMT	https://themes.muffingroup.com/be/artist3/origin=https://	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/origin=https_/index.html	(from https://themes.muffingroup.com/be/artist3/wp-content/cache/minify/42519.js)
16:27:21	10342/10342	---MC-	200	added ('OK')	application/rss+xml	etag:%22721164ea8264d36b0cfbb40278c691d1%22	https://themes.muffingroup.com/be/artist3/shop/feed/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/feed/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:21	7251/7251	---M--	200	added ('OK')	image/jpeg	etag:%221c53-5a8a8e38d4744%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-6-300x300.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-6-300x300.jpg	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:21	122653/122653	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:17%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=60	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index7054.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:22	121576/121576	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:17%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=54	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index413e.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:22	30821/30821	---M--	200	added ('OK')	image/jpeg	etag:%227865-5a8a8e38eed21%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-11-300x300.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-11-300x300.jpg	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:22	15785/15785	---M--	200	added ('OK')	image/jpeg	etag:%223da9-5a8a8e38d4744%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-5-300x300.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-5-300x300.jpg	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:22	121574/121574	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:18%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=55	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index9d7e.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:22	24505/24505	---M--	200	added ('OK')	image/jpeg	etag:%225fb9-5a8a8e38cd9e4%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-12-300x300.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-12-300x300.jpg	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:22	121575/121575	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:18%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=58	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index0a69.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:22	12316/12316	---M--	200	added ('OK')	image/jpeg	etag:%22301c-5a8a8e38e2202%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-10-300x300.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-10-300x300.jpg	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:23	121578/121578	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:18%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=32	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index7789.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:23	18067/18067	---M--	200	added ('OK')	image/jpeg	etag:%224693-5a8a8e38f3b41%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-1-300x300.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-product-1-300x300.jpg	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:23	121573/121573	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:19%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=64	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/indexedb8.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:24	121576/121576	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:19%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=53	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/indexacaf.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:24	2341/2341	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Oct%202020%2013:27:19%20GMT	https://themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fartist3%2Fabout-me%2F	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed4545.json	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:24	115973/115973	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:19%20GMT	https://themes.muffingroup.com/be/artist3/product/mauris-placerat/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/product/mauris-placerat/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:24	115898/115898	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:20%20GMT	https://themes.muffingroup.com/be/artist3/product/nulla-eu-elit/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/product/nulla-eu-elit/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:25	121574/121574	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:21%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=57	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index7547.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:25	115978/115978	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:21%20GMT	https://themes.muffingroup.com/be/artist3/product/nunc-sodales/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/product/nunc-sodales/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:26	2759/2759	---MCZ	200	added ('OK')	text/xml	date:Sun,%2018%20Oct%202020%2013:27:21%20GMT	https://themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fartist3%2Fabout-me%2F&format=xml	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed3705	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:26	121573/121573	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:21%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=62	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/indexac00.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:26	317669/317669	---M--	200	added ('OK')	image/png	etag:%224d8e5-5a8a8e38d6683%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-artist.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-artist.png	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:26	116005/116005	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:22%20GMT	https://themes.muffingroup.com/be/artist3/product/pellentesque-sed/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/product/pellentesque-sed/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:26	121577/121577	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:22%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=56	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index6fc7.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:27	1654/1654	---M--	200	added ('OK')	image/png	etag:%22676-5a8a8e38f4ae1%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-artist-signature.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-artist-signature.png	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:27	116076/116076	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:23%20GMT	https://themes.muffingroup.com/be/artist3/product/risus-congue-viverra/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/product/risus-congue-viverra/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:27	41739/41739	---M--	200	added ('OK')	image/png	etag:%22a30b-5a8a8e38e7fc2%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-gradient.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-gradient.png	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:27	115934/115934	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:23%20GMT	https://themes.muffingroup.com/be/artist3/product/sed-id-leo/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/product/sed-id-leo/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:27	121581/121581	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:23%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=63	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/indexc887.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:27	27727/27727	---M--	200	added ('OK')	image/png	etag:%226c4f-5a8a8e38f2ba1%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-icon-1.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-icon-1.png	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:27	121571/121571	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:23%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=61	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index3f1d.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:28	35695/35695	---M--	200	added ('OK')	image/png	etag:%228b6f-5a8a8e38e2202%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-icon-3.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-icon-3.png	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:28	25854/25854	---M--	200	added ('OK')	image/png	etag:%2264fe-5a8a8e38e50e2%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-icon-2.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-about-icon-2.png	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:28	115887/115887	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:24%20GMT	https://themes.muffingroup.com/be/artist3/product/sed-lectus/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/product/sed-lectus/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:28	10354/10354	---M--	200	added ('OK')	image/png	etag:%222872-5a8a8e38ce984%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-testimonial-3.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-testimonial-3.png	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:29	121571/121571	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:24%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=59	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/indexaa11.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:29	115942/115942	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:25%20GMT	https://themes.muffingroup.com/be/artist3/product/vicamus-tincidunt/	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/product/vicamus-tincidunt/index.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:30	2336/2336	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Oct%202020%2013:27:25%20GMT	https://themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fartist3%2Fprocess%2F	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed754b.json	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:30	121578/121578	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2013:27:25%20GMT	https://themes.muffingroup.com/be/artist3/shop/?add-to-cart=52	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/shop/index7ad6.html	(from https://themes.muffingroup.com/be/artist3/shop/)
16:27:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2013:27:25%20GMT	https://themes.muffingroup.com/be/artist3/?p=14	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/index0b69.html	(from https://themes.muffingroup.com/be/artist3/about-me/)
16:27:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2013:27:25%20GMT	https://themes.muffingroup.com/be/artist3/?p=16	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/index0e62.html	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:31	2755/2755	---MCZ	200	added ('OK')	text/xml	date:Sun,%2018%20Oct%202020%2013:27:27%20GMT	https://themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fartist3%2Fprocess%2F&format=xml	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed4f91	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:31	9524/9524	---M--	200	added ('OK')	image/png	etag:%222534-5a8a8e38f2ba1%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-step1.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-step1.png	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:32	70281/70281	---M--	200	added ('OK')	image/png	etag:%2211289-5a8a8e38dc443%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-crayons.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-crayons.png	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:32	10905/10905	---M--	200	added ('OK')	image/png	etag:%222a99-5a8a8e38f1c01%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-step2.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-step2.png	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:32	115778/115778	---M--	200	added ('OK')	image/png	etag:%221c442-5a8a8e38ecde2%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-cheries.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-cheries.png	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:33	11347/11347	---M--	200	added ('OK')	image/png	etag:%222c53-5a8a8e38e50e2%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-step3.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-step3.png	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:33	28685/28685	---M--	200	added ('OK')	image/jpeg	etag:%22700d-5a8a8e38f3b41%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-gallery-1.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-gallery-1.jpg	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:33	81694/81694	---M--	200	added ('OK')	image/jpeg	etag:%2213f1e-5a8a8e38f1c01%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-gallery-2.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-gallery-2.jpg	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:33	46793/46793	---M--	200	added ('OK')	image/jpeg	etag:%22b6c9-5a8a8e38e8f62%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-gallery-3.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-gallery-3.jpg	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:33	36367/36367	---M--	200	added ('OK')	image/jpeg	etag:%228e0f-5a8a8e38de383%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-gallery-4.jpg	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-process-gallery-4.jpg	(from https://themes.muffingroup.com/be/artist3/process/)
16:27:34	2336/2336	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Oct%202020%2013:27:30%20GMT	https://themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fartist3%2Fcontact%2F	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embedfe77.json	(from https://themes.muffingroup.com/be/artist3/contact/)
16:27:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2018%20Oct%202020%2013:27:30%20GMT	https://themes.muffingroup.com/be/artist3/?p=18	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/index0735.html	(from https://themes.muffingroup.com/be/artist3/contact/)
16:27:35	2755/2755	---MCZ	200	added ('OK')	text/xml	date:Sun,%2018%20Oct%202020%2013:27:31%20GMT	https://themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fartist3%2Fcontact%2F&format=xml	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-json/oembed/1.0/embed03fa	(from https://themes.muffingroup.com/be/artist3/contact/)
16:27:35	16339/16339	---M--	200	added ('OK')	image/png	etag:%223fd3-5a8a8e38e1263%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-contact-icon-3.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-contact-icon-3.png	(from https://themes.muffingroup.com/be/artist3/contact/)
16:27:36	15557/15557	---M--	200	added ('OK')	image/png	etag:%223cc5-5a8a8e38d56e3%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-contact-icon-2.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-contact-icon-2.png	(from https://themes.muffingroup.com/be/artist3/contact/)
16:27:36	15906/15906	---M--	200	added ('OK')	image/png	etag:%223e22-5a8a8e38f5a81%22	https://themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-contact-icon-1.png	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-content/uploads/2020/06/artist3-contact-icon-1.png	(from https://themes.muffingroup.com/be/artist3/contact/)
16:27:36	53593/53593	---M-Z	200	added ('OK')	text/css	etag:%22d159-5a8a8e39267bd-gzip%22	https://themes.muffingroup.com/be/artist3/wp-includes/css/dist/block-library/style.min.css	C:/Users/Tweek/Desktop/Proj/themes.muffingroup.com/be/artist3/wp-includes/css/dist/block-library/style.min.css	(from https://themes.muffingroup.com/be/artist3/cart/)
